,congruent,diffBelief,diffBeliefAbs,diffUncertainty,diffUncertaintyAbs,nDataShown,postBelief,postUncertainty,postUncertaintyLower,postUncertaintyUpper,preBelief,preUncerainty,preUncertaintyLower,preUncertaintyUpper,usertoken,varindex,vars,visGroup
5274,true,-0.41425907547257856,0.41425907547257856,-0.3193566136500041,0.3193566136500041,100,0.5571972449652123,0.6069730147651964,0.253710737582614,0.8606837523478104,0.14293816949263372,0.28761640111519227,-0.0008700310649625287,0.28674637005022974,BUtTzn1l,5,"Avg. hours on social media
Depression severity",band
5275,true,0.13709569640931019,0.13709569640931019,-0.27371632954963954,0.27371632954963954,10,-0.13804965335820496,0.27371632954963954,-0.0011914885833851918,-0.27490781813302473,-0.0009539569488947741,0.0,-0.0009539569488947741,-0.0009539569488947741,BUtTzn1l,6,"Height
College GPA",band
5276,true,-0.22438175640429314,0.22438175640429314,0.11871988494182678,0.11871988494182678,100,-0.4330355653981155,0.14802224909780598,-0.35902444084921253,-0.5070466899470185,-0.6574173218024086,0.26674213403963276,-0.5240462547825924,-0.7907883888222251,BUtTzn1l,7,"Avg. hours on social media
Avg. hours of sleep",band
5277,false,-0.1974186167091181,0.1974186167091181,-0.2912673944416219,0.2912673944416219,10,-0.5606522309383282,0.322277891889817,-0.3995132849934198,-0.7217911768832368,-0.7580708476474463,0.031010497448195062,-0.7425655989233486,-0.7735760963715437,BUtTzn1l,9,"Number of religious population
racial diversity",band
5278,false,-1.1483131119239676,1.1483131119239676,-0.004134637333858826,0.004134637333858826,100,0.5249433500727365,0.39596345427315627,0.3269616229361585,0.7229250772093148,-0.623369761851231,0.39182881693929744,-0.4274553533815823,-0.8192841703208797,BUtTzn1l,10,"Immigrant population
Crime rate",band
5279,true,0.03245842233598273,0.03245842233598273,0.01009587054075789,0.01009587054075789,10,0.637185384673324,0.13746785958598928,0.5684514548803292,0.7059193144663185,0.6696438070093067,0.14756373012674717,0.595861941945933,0.7434256720726802,BUtTzn1l,11,"Parental income
Children's SAT scores",band
5280,false,0.10325912336572274,0.10325912336572274,-0.04819339983107929,0.04819339983107929,10,0.6937699861711826,0.4026641430578939,0.49243791464223574,0.8951020577001296,0.7970291095369053,0.3544707432268146,0.6197937379234979,0.9742644811503125,BUtTzn1l,12,"College GPA
Post-college income",band
5281,false,-0.1302383761698105,0.1302383761698105,0.07679837318432114,0.07679837318432114,10,-0.7397261692653856,0.08576065071913774,-0.6968458439058167,-0.7826064946249545,-0.8699645454351961,0.1625590239034589,-0.7886850334834665,-0.9512440573869254,BUtTzn1l,13,"Homeless population
Uninsured population",band
5282,false,-0.0036179946678198682,0.0036179946678198682,-0.04004710495397035,0.04004710495397035,10,0.8489311371552226,0.0947811138024861,0.8015405802539795,0.8963216940564656,0.8453131424874027,0.05473400884851576,0.817946138063145,0.8726801469116607,BUtTzn1l,14,"Years of education
Income",band
5283,true,0.022460703704803686,0.022460703704803686,0.015520090641509388,0.015520090641509388,100,0.8595439208967106,0.0020997039099277526,0.8584940689417468,0.8605937728516746,0.8820046246015143,0.01761979455143714,0.8731947273257956,0.8908145218772328,BUtTzn1l,15,"Proportion of residents in poverty
Crime rate",band
5284,false,0.31161015838641193,0.31161015838641193,-0.6232203167728236,0.6232203167728236,10,0.6883898416135881,0.6232203167728236,0.37677968322717637,1,1,0.0,1,1,KUhf11My,0,"Homeless population
Uninsured population",hop
5285,false,-1.040056907954619,1.040056907954619,0.09803983928052307,0.09803983928052307,10,0.6615833846091363,0.939214740097934,0.06078525990206596,1,-0.37847352334548257,1.037254579378457,-0.8971008130347111,0.140153766343746,KUhf11My,1,"Number of religious population
racial diversity",hop
5286,true,-0.15753034861075776,0.15753034861075776,0.04945277838880702,0.04945277838880702,10,1,0.3914737146104319,0.6085262853895681,1,0.8424696513892422,0.4409264929992389,0.5590735070007611,1,KUhf11My,2,"Number traffic violations
Car insurance premium",hop
5287,true,0.25765076301102413,0.25765076301102413,0.1254869655991191,0.1254869655991191,10,-0.3855592120521094,0.555246120021414,-0.10793615204140239,-0.6631822720628164,-0.12790844904108528,0.6807330856205331,-0.4682749918513518,0.21245809376918134,KUhf11My,3,"Parental income
Children's SAT scores",hop
5288,false,-1.2455376216608094,1.2455376216608094,0.14266439910071704,0.14266439910071704,100,0.6194141473465764,0.4720626797356138,0.38338280747876974,0.8554454872143835,-0.626123474314233,0.6147270788363308,-0.3187599348960677,-0.9334870137323985,KUhf11My,4,"Minimum wage
Unemployment rate",hop
5289,false,0.5352927099999536,0.5352927099999536,0.049683704489029035,0.049683704489029035,100,-0.3311221642537658,0.3507035426756182,-0.15577039291595662,-0.5064739355915748,0.20417054574618776,0.40038724716464724,0.003976922163864138,0.4043641693285114,KUhf11My,5,"Immigrant population
Crime rate",hop
5290,false,-0.3440179519373101,0.3440179519373101,-0.10991292617332982,0.10991292617332982,100,0.330544405258947,0.30456351063747644,0.17826264994020868,0.4828261605776851,-0.01347354667836309,0.19465058446414663,-0.1107988389104364,0.08385174555371022,KUhf11My,6,"Number of movies attended
Amount red meat eaten",hop
5291,false,0.6461110132606491,0.6461110132606491,0.2213970339496918,0.2213970339496918,10,0.3538889867393509,0.3068192531321765,0.20047936017326262,0.5072986133054391,1,0.5282162870818683,0.4717837129181317,1,KUhf11My,7,"Years of education
Income",hop
5292,true,0.14073382712191806,0.14073382712191806,-0.2529144229381773,0.2529144229381773,100,-0.4757014114056677,0.7508671909611093,-0.10026781592511314,-0.8511350068862225,-0.3349675842837496,0.49795276802293204,-0.08599120027228363,-0.5839439682952157,KUhf11My,8,"Proportion of residents in poverty
Crime rate",hop
5293,true,-0.0035620893925967234,0.0035620893925967234,0.11452316872640234,0.11452316872640234,100,-0.38943724512517575,0.47362692381417126,-0.15262378321809011,-0.6262507070322614,-0.39299933451777247,0.5881500925405736,-0.09892428824748567,-0.6870743807880593,KUhf11My,9,"Avg. hours on social media
Depression severity",hop
5294,false,1.0269202112081222,1.0269202112081222,0.07548370546609551,0.07548370546609551,10,-0.33845441591161457,0.5078244747706981,-0.08454217852626561,-0.5923666532969638,0.6884657952965076,0.5833081802367936,0.3968117051781106,0.9801198854149042,KUhf11My,10,"College GPA
Post-college income",hop
5295,true,-0.029291600376926574,0.029291600376926574,0.09835035389268065,0.09835035389268065,10,0.5518002011404841,0.5937515168588565,0.25492444271105574,0.8486759595699123,0.5225086007635575,0.6921018707515372,0.17645766538778895,0.8685595361393261,KUhf11My,11,"Hours of TV watched in a month
Number of books read in a month",hop
5296,false,0.39814714862974343,0.39814714862974343,-0.2613653145527075,0.2613653145527075,100,0.5377717268674951,0.661940380317471,0.20680153670875945,0.8687419170262305,0.9359188754972385,0.40057506576476354,0.5994249342352365,1,KUhf11My,12,"Annual carbon emissions
Global temperature increase",hop
5297,true,0.05862161210329564,0.05862161210329564,0.16889698577008683,0.16889698577008683,100,0.5545735318531331,0.5199380594816285,0.2946045021123187,0.8145425615939472,0.6131951439564287,0.6888350452517153,0.26877762133057104,0.9576126665822864,KUhf11My,13,"Avg. hours on social media
Avg. hours of sleep",hop
5298,true,-0.36522249488392355,0.36522249488392355,0.2056582740931916,0.2056582740931916,100,0.8509794276713352,0.43667745016708803,0.563322549832912,1,0.4857569327874116,0.6423357242602796,0.16458907065727169,0.8069247949175513,KUhf11My,14,"Amount of rainfall
Number of sunny days",hop
5299,true,-0.31967473457621987,0.31967473457621987,-0.37410956935202067,0.37410956935202067,10,0.39479880432209447,0.5166300551231324,0.13648377676052825,0.6531138318836607,0.0751240697458746,0.14252048577111176,0.003863826860318831,0.1463843126314306,KUhf11My,15,"Height
College GPA",hop
5300,true,0.0,0.0,-0.08923248243023951,0.08923248243023951,100,-1,2.0,-1,1,-1,1.9107675175697605,-1,0.9107675175697605,VWOAF46D,0,"Amount of rainfall
Number of sunny days",band
5301,true,1.7200045936018329,1.7200045936018329,0.8845512658186689,0.8845512658186689,10,-0.7200045936018329,0.5599908127963342,-0.4400091872036658,-1,1,1.4445420786150032,-0.4445420786150032,1,VWOAF46D,1,"Hours of TV watched in a month
Number of books read in a month",band
5302,true,-1.9838254131228361,1.9838254131228361,-0.5874029956325479,0.5874029956325479,10,1,2.0,-1,1,-0.9838254131228361,1.412597004367452,-1,0.41259700436745206,VWOAF46D,2,"Number traffic violations
Car insurance premium",band
5303,true,-0.35829734865789375,0.35829734865789375,0.5238331068518334,0.5238331068518334,10,-0.5550820169065056,1.439357300547858,-1,0.43935730054785793,-0.9133793655643994,1.9631904073996913,-1,0.9631904073996913,VWOAF46D,3,"Height
College GPA",band
5304,false,0.12893502750850355,0.12893502750850355,0.4733237998196371,0.4733237998196371,100,-0.255575005932498,1.5266762001803629,-1,0.5266762001803629,-0.12663997842399444,2.0,-1,1,VWOAF46D,4,"Minimum wage
Unemployment rate",band
5305,false,-0.8619279092127543,0.8619279092127543,-0.018078345046495192,0.018078345046495192,100,0.019271785211141035,1.3888600309304353,-0.6751582302540764,0.7137018006763589,-0.8426561240016133,1.3707816858839401,-1,0.3707816858839401,VWOAF46D,5,"Number of movies attended
Amount red meat eaten",band
5306,false,0.0,0.0,-0.05800233179706393,0.05800233179706393,100,-1,1.682784155016147,-1,0.6827841550161471,-1,1.6247818232190832,-1,0.6247818232190832,VWOAF46D,6,"Annual carbon emissions
Global temperature increase",band
5307,true,-1.3582046011091837,1.3582046011091837,1.6315519669293885,1.6315519669293885,100,1,0.026489533919340058,0.9735104660806599,1,-0.35820460110918373,1.6580415008487286,-1,0.6580415008487286,VWOAF46D,7,"Avg. hours on social media
Avg. hours of sleep",band
5308,false,-1.6478377321069604,1.6478377321069604,0.17774127499574144,0.17774127499574144,10,1,1.705524025223676,-0.7055240252236761,1,-0.6478377321069604,1.8832653002194175,-1,0.8832653002194175,VWOAF46D,8,"College GPA
Post-college income",band
5309,true,0.14833424808668916,0.14833424808668916,-1.1990931066735022,1.1990931066735022,100,-1,1.7248720682487295,-1,0.7248720682487295,-0.8516657519133108,0.5257789615752273,-0.4742210384247727,-1,VWOAF46D,9,"Proportion of residents in poverty
Crime rate",band
5310,false,-0.56641150497641,0.56641150497641,-0.8394650064154401,0.8394650064154401,10,-0.4335884950235899,1.2843829895089345,-1,0.2843829895089345,-1,0.4449179830934944,-0.5550820169065056,-1,VWOAF46D,10,"Number of religious population
racial diversity",band
5311,false,0.5288597768906862,0.5288597768906862,0.6322094671369924,0.6322094671369924,100,-0.5573470961696478,0.9245970992089299,-0.0754029007910701,-1,-0.028487319278961587,1.5568065663459223,-0.8068906024519227,0.7499159638939996,VWOAF46D,11,"Immigrant population
Crime rate",band
5312,true,0.0,0.0,0.18071345632628288,0.18071345632628288,10,-1,1.1958007583176762,-1,0.19580075831767618,-1,1.376514214643959,-1,0.37651421464395907,VWOAF46D,12,"Parental income
Children's SAT scores",band
5313,false,-2.0,2.0,-0.5622698767962988,0.5622698767962988,10,1,1.734667856826511,-0.734667856826511,1,-1,1.1723979800302122,-1,0.17239798003021223,VWOAF46D,13,"Homeless population
Uninsured population",band
5314,false,-0.3561948352755604,0.3561948352755604,-0.3297714166223771,0.3297714166223771,10,0.5897861331917338,1.8839756010596753,-0.8839756010596753,1,0.2335912979161734,1.5542041844372982,-0.5542041844372982,1,VWOAF46D,14,"Years of education
Income",band
5315,true,-0.1344319703328729,0.1344319703328729,-0.18298691090924168,0.18298691090924168,100,0.7763560095975552,1.9598402788113383,-0.9598402788113383,1,0.6419240392646823,1.7768533679020966,-0.7768533679020966,1,VWOAF46D,15,"Avg. hours on social media
Depression severity",band
5316,true,0.052210853668472224,0.052210853668472224,-0.28587851311956713,0.28587851311956713,10,0.9477891463315278,0.28587851311956713,-0.7141214868804329,-1,1,0.0,1,1,2OuSD6AU,0,"Parental income
Children's SAT scores",hop
5317,false,1.6942589643068806,1.6942589643068806,-1.2595202199142577,1.2595202199142577,100,-0.7530821208194529,1.3215045022847403,-1,0.32150450228474026,0.9411768434874277,0.06198428237048259,0.9101847023021865,0.9721689846726691,2OuSD6AU,1,"Annual carbon emissions
Global temperature increase",hop
5318,true,-0.05724453869461987,0.05724453869461987,-0.2750754643991886,0.2750754643991886,100,1,0.5501136190502252,0.44988638094977484,1,0.9427554613053801,0.27503815465103654,0.7249618453489635,1,eKLd01EW,0,"Proportion of residents in poverty
Crime rate",band
5319,true,0.009827624948949065,0.009827624948949065,0.07938454942736328,0.07938454942736328,10,0.9741178578715859,0.6501830078018764,0.34981699219812357,1,0.983945482820535,0.7295675572292397,0.2704324427707603,1,eKLd01EW,1,"Parental income
Children's SAT scores",band
5320,false,0.43179586180190355,0.43179586180190355,1.4359535150692557,1.4359535150692557,100,-0.008749065137467982,0.3981789684782174,-0.20783854937657648,0.1903404191016409,0.42304679666443556,1.834132483547473,-0.834132483547473,1,eKLd01EW,2,"Number of movies attended
Amount red meat eaten",band
5321,true,0.0,0.0,-0.044559235233226024,0.044559235233226024,10,1,0.347780153815723,0.652219846184277,1,1,0.303220918582497,0.696779081417503,1,eKLd01EW,3,"Number traffic violations
Car insurance premium",band
5322,false,0.4468244132757542,0.4468244132757542,-0.30812357610884966,0.30812357610884966,100,0.16880628331482694,1.435008718211004,-0.548698075790675,0.8863106424203291,0.6156306965905811,1.1268851421021544,-0.1268851421021544,1,eKLd01EW,4,"Immigrant population
Crime rate",band
5323,true,0.09374847204802794,0.09374847204802794,0.33003816084025805,0.33003816084025805,100,-1,0.3808658874475046,-0.6191341125524954,-1,-0.9062515279519721,0.7109040482877627,-0.28909595171223734,-1,eKLd01EW,5,"Amount of rainfall
Number of sunny days",band
5324,true,-0.591438231781084,0.591438231781084,0.6282851355264827,0.6282851355264827,100,1,0.6311999967119466,0.3688000032880534,1,0.408561768218916,1.2594851322384293,-0.25948513223842923,1,eKLd01EW,6,"Avg. hours on social media
Depression severity",band
5325,false,0.3494415463218641,0.3494415463218641,-0.04010577297200024,0.04010577297200024,10,0.6505584536781359,0.6434899401731662,0.3288134835915526,0.9723034237647188,1,0.6033841672011659,0.39661583279883406,1,eKLd01EW,7,"College GPA
Post-college income",band
5326,false,0.3563388344241105,0.3563388344241105,-0.3965774217873579,0.3965774217873579,100,0.3318474687451429,0.8248151993532242,-0.08056013093146902,0.7442550684217553,0.6881863031692534,0.42823777756586634,0.47406741438632016,0.9023051919521865,eKLd01EW,8,"Minimum wage
Unemployment rate",band
5327,true,-0.045204599252826494,0.045204599252826494,0.0765032060066444,0.0765032060066444,100,-0.6061083401543106,0.6208709151790814,-0.2956728825647699,-0.9165437977438513,-0.6513129394071371,0.6973741211857258,-0.3026258788142742,-1,eKLd01EW,9,"Avg. hours on social media
Avg. hours of sleep",band
5328,false,1.2556883176160936,1.2556883176160936,-0.19366825882399463,0.19366825882399463,100,-0.6039806883455454,0.9459384637256136,-0.05406153627438637,-1,0.6517076292705481,0.752270204901619,0.247729795098381,1,eKLd01EW,10,"Annual carbon emissions
Global temperature increase",band
5329,true,-0.07875435464190716,0.07875435464190716,0.3437534817477086,0.3437534817477086,10,0.0436582217287258,0.5439064683930765,-0.22829501246781247,0.3156114559252641,-0.035096132913181366,0.8876599501407851,-0.47892610798357405,0.4087338421572111,eKLd01EW,11,"Height
College GPA",band
5330,false,,,-0.7994988697060117,0.7994988697060117,10,0.4868135376589591,0.7994988697060117,0.08706410280595334,0.886562972511965,NaN,0.0,-0.26941888219082877,-0.26941888219082877,eKLd01EW,12,"Number of religious population
racial diversity",band
5331,false,0.07811545571702427,0.07811545571702427,-0.2830414603276419,0.2830414603276419,10,0.8012929884448801,0.9794032839705515,0.02059671602944846,1,0.8794084441619043,0.6963618236429097,0.30363817635709034,1,eKLd01EW,13,"Years of education
Income",band
5332,true,0.0,0.0,-0.39584886616917925,0.39584886616917925,10,-1,0.5351382359232342,-0.4648617640767659,-1,-1,0.13928936975405493,-0.8607106302459451,-1,eKLd01EW,14,"Hours of TV watched in a month
Number of books read in a month",band
5333,false,-1.3652555890863007,1.3652555890863007,1.2374311615901117,1.2374311615901117,10,0.8468322957713648,0.7625688384098883,0.23743116159011168,1,-0.518423293314936,2.0,-1,1,eKLd01EW,15,"Homeless population
Uninsured population",band
